city,hurricane,category,geometry,longitude,latitude
Houston,LAURA,3,POINT (-95.34843625672217 29.741272831862542),-95.34843625672217,29.741272831862542
Miami,NOT_NAMED,4,POINT (-80.2260519 25.7895566),-80.2260519,25.7895566
Miami,NOT_NAMED,3,POINT (-80.2260519 25.7895566),-80.2260519,25.7895566
Miami,KING,3,POINT (-80.2260519 25.7895566),-80.2260519,25.7895566
Miami,NOT_NAMED,5,POINT (-80.2260519 25.7895566),-80.2260519,25.7895566
Miami,DONNA,4,POINT (-80.2260519 25.7895566),-80.2260519,25.7895566
Miami,ISBELL,3,POINT (-80.2260519 25.7895566),-80.2260519,25.7895566
Miami,IRMA,4,POINT (-80.2260519 25.7895566),-80.2260519,25.7895566
Miami,CHARLEY,3,POINT (-80.2260519 25.7895566),-80.2260519,25.7895566
Miami,BETSY,3,POINT (-80.2260519 25.7895566),-80.2260519,25.7895566
Miami,IAN,4,POINT (-80.2260519 25.7895566),-80.2260519,25.7895566
Miami,IRMA,3,POINT (-80.2260519 25.7895566),-80.2260519,25.7895566
Miami,DONNA,3,POINT (-80.2260519 25.7895566),-80.2260519,25.7895566
Miami,MATTHEW,4,POINT (-80.2260519 25.7895566),-80.2260519,25.7895566
Miami,ANDREW,4,POINT (-80.2260519 25.7895566),-80.2260519,25.7895566
Miami,ANDREW,5,POINT (-80.2260519 25.7895566),-80.2260519,25.7895566
Miami,WILMA,3,POINT (-80.2260519 25.7895566),-80.2260519,25.7895566
Miami,KING,4,POINT (-80.2260519 25.7895566),-80.2260519,25.7895566
Miami,IAN,5,POINT (-80.2260519 25.7895566),-80.2260519,25.7895566
Miami,CHARLEY,4,POINT (-80.2260519 25.7895566),-80.2260519,25.7895566
Miami,DORIAN,5,POINT (-80.2260519 25.7895566),-80.2260519,25.7895566
Miami,DORIAN,4,POINT (-80.2260519 25.7895566),-80.2260519,25.7895566
Miami,JEANNE,3,POINT (-80.2260519 25.7895566),-80.2260519,25.7895566
Miami,DORIAN,3,POINT (-80.2260519 25.7895566),-80.2260519,25.7895566
Miami,MATTHEW,3,POINT (-80.2260519 25.7895566),-80.2260519,25.7895566
Miami,IAN,3,POINT (-80.2260519 25.7895566),-80.2260519,25.7895566
Caracas,IVAN,4,POINT (-66.9189831 10.5029444),-66.9189831,10.5029444
Manila,GILDA,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,UTOR,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,PHANFONE,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,GILDA,4,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,FENGSHEN,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,IRMA,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,SKIP,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,MELOR,4,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,BETTY,4,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,MELOR,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,KAMMURI,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,NINA,4,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,TRIX,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,DURIAN,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,DURIAN,4,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,BETTY,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,TRIX,4,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,HARRIET,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,NINA,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,XANGSANE,4,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,RAMMASUN,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,XANGSANE,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,ANGELA,4,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,ANGELA,5,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,PATSY,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,KIM,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,BABS,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,RITA,4,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,VAMCO,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,RUBY,4,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,BABS,4,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,NORU,4,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,DOT,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,KIT,4,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,RITA,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,OPAL,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,CARMEN,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,NORU,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,FREDA,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,SARIKA,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,NARI,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,RUBY,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,KIT,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,SARIKA,4,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,NANMADOL,4,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,KOPPU,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,CHEBI,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,THELMA,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,KOPPU,4,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,GEORGIA,5,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,IRA,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,UTOR,4,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,CHEBI,4,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,NESAT,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,NOCK-TEN,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,GONI,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,JOAN,4,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,JOAN,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,HARRIET,4,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,YUNYA,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,FREDA,4,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,PATSY,4,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,KIM,4,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,DOT,4,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,OPAL,4,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,ELSIE,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,THELMA,4,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,GEORGIA,4,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,NESAT,4,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,IMBUDO,4,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,CIMARON,5,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,GEORGIA,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,OLGA,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,CIMARON,4,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,NALGAE,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,NANMADOL,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,NALGAE,4,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,IMBUDO,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,YUTU,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,CIMARON,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,MEGI,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,KORYN,3,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,MEGI,4,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Manila,JEAN,4,POINT (120.9802713 14.6061048),120.9802713,14.6061048
Ōsaka,VERA,5,POINT (135.50375419006232 34.691095244477914),135.50375419006232,34.691095244477914
Ōsaka,ROKE,3,POINT (135.50375419006232 34.691095244477914),135.50375419006232,34.691095244477914
Ōsaka,THELMA,3,POINT (135.50375419006232 34.691095244477914),135.50375419006232,34.691095244477914
Ōsaka,LUCY,4,POINT (135.50375419006232 34.691095244477914),135.50375419006232,34.691095244477914
Ōsaka,MA-ON,4,POINT (135.50375419006232 34.691095244477914),135.50375419006232,34.691095244477914
Ōsaka,LUCY,3,POINT (135.50375419006232 34.691095244477914),135.50375419006232,34.691095244477914
Ōsaka,VERA,4,POINT (135.50375419006232 34.691095244477914),135.50375419006232,34.691095244477914
Ōsaka,SHIRLEY,3,POINT (135.50375419006232 34.691095244477914),135.50375419006232,34.691095244477914
Ōsaka,VERA,3,POINT (135.50375419006232 34.691095244477914),135.50375419006232,34.691095244477914
Taipei,JOAN,5,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,TEMBIN,4,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,SARAH,4,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,DOUG,4,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,AMY,4,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,MALAKAS,4,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,RYAN,4,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,MEGI,4,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,OPAL,5,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,DOLLY,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,LONGWANG,4,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,CLARA,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,SOUDELOR,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,NINA,4,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,HAITANG,4,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,JANGMI,4,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,GRACE,4,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,MALAKAS,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,SHANSHAN,4,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,NINA,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,SINLAKU,4,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,CONSON,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,TALIM,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,SHIRLEY,4,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,SETH,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,DUJUAN,4,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,CECIL,4,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,ELSIE,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,KROSA,4,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,GLADYS,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,SINLAKU,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,PAMELA,5,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,GRACE,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,FANAPI,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,MARY,5,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,GONI,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,BESS,4,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,WIPHA,4,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,HERB,4,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,MARY,4,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,BESS,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,MARY,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,VERA,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,CECIL,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,GLORIA,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,GLORIA,4,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,BETTY,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,FRED,4,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,CORA,5,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,TRIX,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,CHANTHU,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,DOUG,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,KHANUN,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,LEKIMA,4,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,SAOMAI,5,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,FRED,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,KHANUN,4,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,ALICE,4,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,LEKIMA,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,VIRGINIA,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,NEPARTAK,4,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,ANDY,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,DINAH,4,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,NADINE,4,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,HARRIET,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,BILIS,5,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,NEPARTAK,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,TIM,4,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,HAIKUI,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,LOUISE,4,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,NOCK-TEN,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,SEPAT,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,NADINE,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,KIT,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,HELEN,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,BILIS,4,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,WINNIE,4,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,SARAH,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,TORAJI,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,WINNIE,5,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,MEGI,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,HAITANG,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,TIM,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,JOAN,4,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,LONGWANG,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,LOUISE,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,PAMELA,4,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,DUJUAN,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,PAMELA,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,AMY,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,JANGMI,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,OPAL,4,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,SHIRLEY,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,HERB,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,KROSA,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,JOAN,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,OPAL,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,CORA,4,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,SAOMAI,4,POINT (121.5683333 25.0358333),121.5683333,25.0358333
Taipei,WIPHA,3,POINT (121.5683333 25.0358333),121.5683333,25.0358333
New York,NOT_NAMED,3,POINT (-73.99571754361698 40.72156174972766),-73.99571754361698,40.72156174972766
New York,CAROL,3,POINT (-73.99571754361698 40.72156174972766),-73.99571754361698,40.72156174972766
New York,EDNA,3,POINT (-73.99571754361698 40.72156174972766),-73.99571754361698,40.72156174972766
Mexico City,OTIS,4,POINT (-99.1329341 19.4443883),-99.1329341,19.4443883
Mexico City,GRACE,3,POINT (-99.1329341 19.4443883),-99.1329341,19.4443883
Shanghai,WANDA,4,POINT (121.4345588 31.2183983),121.4345588,31.2183983
Shanghai,GLORIA,3,POINT (121.4345588 31.2183983),121.4345588,31.2183983
Shanghai,WANDA,3,POINT (121.4345588 31.2183983),121.4345588,31.2183983
Tokyo,CHOI-WAN,3,POINT (139.7494616 35.6869628),139.7494616,35.6869628
Tokyo,OSCAR,4,POINT (139.7494616 35.6869628),139.7494616,35.6869628
Tokyo,CORA,3,POINT (139.7494616 35.6869628),139.7494616,35.6869628
Tokyo,FAXAI,3,POINT (139.7494616 35.6869628),139.7494616,35.6869628
Tokyo,MA-ON,3,POINT (139.7494616 35.6869628),139.7494616,35.6869628
Tokyo,LUCY,3,POINT (139.7494616 35.6869628),139.7494616,35.6869628
Tokyo,VERA,3,POINT (139.7494616 35.6869628),139.7494616,35.6869628
Mumbai,TAUKTAE,3,POINT (72.8758393972653 19.06840847529168),72.8758393972653,19.06840847529168
Mumbai,TAUKTAE,4,POINT (72.8758393972653 19.06840847529168),72.8758393972653,19.06840847529168
Kolkata,SIDR,4,POINT (88.36912550443886 22.569578883795778),88.36912550443886,22.569578883795778
Kolkata,NOT_NAMED,3,POINT (88.36912550443886 22.569578883795778),88.36912550443886,22.569578883795778
Kolkata,BULBUL:MATMO,3,POINT (88.36912550443886 22.569578883795778),88.36912550443886,22.569578883795778
Kolkata,SIDR,3,POINT (88.36912550443886 22.569578883795778),88.36912550443886,22.569578883795778
Hong Kong,FREDA,3,POINT (114.1830635 22.3069268),114.1830635,22.3069268
Hong Kong,BILLIE,3,POINT (114.1830635 22.3069268),114.1830635,22.3069268
Hong Kong,ROSE,4,POINT (114.1830635 22.3069268),114.1830635,22.3069268
Hong Kong,KROSA,3,POINT (114.1830635 22.3069268),114.1830635,22.3069268
Hong Kong,NINA,3,POINT (114.1830635 22.3069268),114.1830635,22.3069268
Hong Kong,LEO,3,POINT (114.1830635 22.3069268),114.1830635,22.3069268
Hong Kong,CHANCHU,3,POINT (114.1830635 22.3069268),114.1830635,22.3069268
Hong Kong,IRIS,3,POINT (114.1830635 22.3069268),114.1830635,22.3069268
Hong Kong,FAYE,3,POINT (114.1830635 22.3069268),114.1830635,22.3069268
Hong Kong,SALLY,4,POINT (114.1830635 22.3069268),114.1830635,22.3069268
Hong Kong,HAGUPIT,3,POINT (114.1830635 22.3069268),114.1830635,22.3069268
Hong Kong,IDA,3,POINT (114.1830635 22.3069268),114.1830635,22.3069268
Hong Kong,HAGUPIT,4,POINT (114.1830635 22.3069268),114.1830635,22.3069268
Hong Kong,SUSAN,3,POINT (114.1830635 22.3069268),114.1830635,22.3069268
Hong Kong,PAMELA,3,POINT (114.1830635 22.3069268),114.1830635,22.3069268
Hong Kong,ROSE,3,POINT (114.1830635 22.3069268),114.1830635,22.3069268
Hong Kong,KOINU,3,POINT (114.1830635 22.3069268),114.1830635,22.3069268
Hong Kong,RUBY,3,POINT (114.1830635 22.3069268),114.1830635,22.3069268
Hong Kong,VICENTE,4,POINT (114.1830635 22.3069268),114.1830635,22.3069268
Hong Kong,RUBY,4,POINT (114.1830635 22.3069268),114.1830635,22.3069268
Hong Kong,SAOLA,4,POINT (114.1830635 22.3069268),114.1830635,22.3069268
Hong Kong,HATO,3,POINT (114.1830635 22.3069268),114.1830635,22.3069268
Hong Kong,SAOLA,3,POINT (114.1830635 22.3069268),114.1830635,22.3069268
Hong Kong,VICENTE,3,POINT (114.1830635 22.3069268),114.1830635,22.3069268
Hong Kong,KENT,3,POINT (114.1830635 22.3069268),114.1830635,22.3069268
Hong Kong,USAGI,3,POINT (114.1830635 22.3069268),114.1830635,22.3069268
Hong Kong,HOPE,3,POINT (114.1830635 22.3069268),114.1830635,22.3069268
Hong Kong,DUJUAN,3,POINT (114.1830635 22.3069268),114.1830635,22.3069268
Hong Kong,RITA,4,POINT (114.1830635 22.3069268),114.1830635,22.3069268
Hong Kong,HARRIET,3,POINT (114.1830635 22.3069268),114.1830635,22.3069268
